datetime,open,high,low,close,volume
2026-01-05 10:55:00+05:30,1565.6,1566.2,1564.2,1564.6,38935
2026-01-05 11:00:00+05:30,1564.4,1567.6,1564.4,1567.0,58609
2026-01-05 11:05:00+05:30,1566.7,1567.1,1566.1,1566.7,26156
2026-01-05 11:10:00+05:30,1566.7,1567.6,1566.5,1566.6,31486
2026-01-05 11:15:00+05:30,1566.6,1567.2,1565.2,1566.1,42240
2026-01-05 11:20:00+05:30,1566.3,1566.6,1565.0,1566.1,47357
2026-01-05 11:25:00+05:30,1565.6,1567.1,1564.9,1566.7,42399
2026-01-05 11:30:00+05:30,1566.7,1567.9,1566.1,1566.6,84389
2026-01-05 11:35:00+05:30,1566.9,1567.6,1566.1,1566.1,28090
2026-01-05 11:40:00+05:30,1566.1,1566.6,1564.5,1566.1,89996
2026-01-05 11:45:00+05:30,1566.3,1567.1,1566.0,1566.6,55490
2026-01-05 11:50:00+05:30,1566.5,1567.1,1566.1,1566.1,17540
2026-01-05 11:55:00+05:30,1566.3,1568.3,1566.1,1568.1,35251
2026-01-05 12:00:00+05:30,1568.1,1569.1,1567.1,1568.1,48653
2026-01-05 12:05:00+05:30,1568.1,1569.4,1567.5,1568.6,31471
2026-01-05 12:10:00+05:30,1568.3,1568.9,1566.8,1568.3,15087
2026-01-05 12:15:00+05:30,1568.3,1569.3,1566.9,1569.1,32384
2026-01-05 12:20:00+05:30,1569.1,1571.9,1568.9,1571.7,41964
2026-01-05 12:25:00+05:30,1571.9,1572.4,1570.1,1572.0,43573
2026-01-05 12:30:00+05:30,1572.3,1573.7,1571.7,1571.9,45574
2026-01-05 12:35:00+05:30,1571.9,1573.4,1571.1,1571.6,47834
2026-01-05 12:40:00+05:30,1572.5,1573.5,1571.7,1573.0,52557
2026-01-05 12:45:00+05:30,1573.1,1573.5,1571.6,1571.6,59564
2026-01-05 12:50:00+05:30,1571.6,1575.0,1571.4,1574.4,69715
2026-01-05 12:55:00+05:30,1574.4,1574.8,1573.0,1573.5,36759
2026-01-05 13:00:00+05:30,1573.5,1573.5,1572.1,1572.6,41528
2026-01-05 13:05:00+05:30,1572.6,1573.5,1572.3,1573.0,21072
2026-01-05 13:10:00+05:30,1573.1,1573.8,1573.0,1573.1,36888
2026-01-05 13:15:00+05:30,1573.0,1573.5,1572.7,1573.2,45958
2026-01-05 13:20:00+05:30,1573.3,1574.7,1572.7,1574.1,54701
2026-01-05 13:25:00+05:30,1574.4,1575.2,1574.1,1575.2,25634
2026-01-05 13:30:00+05:30,1575.3,1575.3,1573.5,1573.5,37771
2026-01-05 13:35:00+05:30,1573.9,1574.6,1573.7,1574.1,30296
2026-01-05 13:40:00+05:30,1574.0,1577.2,1573.9,1576.7,79955
2026-01-05 13:45:00+05:30,1576.7,1576.7,1574.5,1574.5,33639
2026-01-05 13:50:00+05:30,1574.0,1574.7,1573.9,1574.1,30309
2026-01-05 13:55:00+05:30,1574.2,1574.8,1573.1,1574.2,71349
2026-01-05 14:00:00+05:30,1574.0,1574.3,1569.3,1569.8,57274
2026-01-05 14:05:00+05:30,1569.9,1572.0,1569.0,1570.0,134384
2026-01-05 14:10:00+05:30,1570.0,1571.8,1570.0,1570.6,55896
2026-01-05 14:15:00+05:30,1570.7,1571.5,1569.6,1570.0,38569
2026-01-05 14:20:00+05:30,1570.0,1570.8,1569.1,1570.6,36224
2026-01-05 14:25:00+05:30,1570.5,1571.2,1570.5,1570.5,27716
2026-01-05 14:30:00+05:30,1570.7,1573.0,1570.6,1572.9,33119
2026-01-05 14:35:00+05:30,1572.9,1573.2,1570.4,1570.7,56300
2026-01-05 14:40:00+05:30,1570.7,1571.8,1570.0,1570.7,52755
2026-01-05 14:45:00+05:30,1570.8,1573.0,1570.7,1572.3,41130
2026-01-05 14:50:00+05:30,1572.3,1574.5,1572.2,1573.8,94831
2026-01-05 14:55:00+05:30,1573.8,1574.4,1572.5,1573.4,55579
2026-01-05 15:00:00+05:30,1573.4,1574.5,1573.0,1573.5,133991
2026-01-05 15:05:00+05:30,1573.4,1573.6,1571.9,1572.4,176446
2026-01-05 15:10:00+05:30,1572.5,1572.7,1571.5,1572.4,171019
2026-01-05 15:15:00+05:30,1572.3,1573.2,1571.8,1572.4,200287
2026-01-05 15:20:00+05:30,1572.5,1572.9,1570.8,1571.0,158746
2026-01-05 15:25:00+05:30,1571.1,1571.9,1569.0,1570.9,138828
2026-01-06 09:15:00+05:30,1566.2,1582.6,1565.1,1581.1,322197
2026-01-06 09:20:00+05:30,1581.3,1581.7,1577.5,1580.1,88571
2026-01-06 09:25:00+05:30,1580.1,1580.1,1577.9,1578.2,59544
2026-01-06 09:30:00+05:30,1578.2,1581.5,1576.5,1580.1,72935
2026-01-06 09:35:00+05:30,1580.2,1580.6,1576.1,1576.2,49640
2026-01-06 09:40:00+05:30,1576.5,1578.4,1575.0,1575.8,37531
2026-01-06 09:45:00+05:30,1575.6,1578.8,1575.4,1577.4,37430
2026-01-06 09:50:00+05:30,1577.7,1578.6,1577.5,1578.3,31721
2026-01-06 09:55:00+05:30,1578.3,1580.8,1578.3,1579.8,47641
2026-01-06 10:00:00+05:30,1580.2,1581.2,1578.1,1578.3,40598
2026-01-06 10:05:00+05:30,1578.3,1578.5,1576.3,1576.6,47019
