trade_date,direction,signal_candle_time,signal_candle_open,signal_candle_high,signal_candle_low,signal_candle_close,signal_candle_vwap,entry_candle_time,entry_candle_open,entry_candle_high,entry_candle_low,entry_candle_close,entry_time,entry_price,stop_loss,initial_risk,target,target_r,mfe,mae,mfe_r,mae_r,exit_candle_time,exit_candle_open,exit_candle_high,exit_candle_low,exit_candle_close,exit_time,exit_price,exit_reason,same_candle_ambiguous,gross_pnl,costs,net_pnl
2026-08-06,SELL,2026-08-06 10:05:00+05:30,1170.0,1170.3,1168.4,1169.7,1175.0199025444067,2026-08-06 10:10:00+05:30,1169.7,1171.9,1169.3,1171.5,2026-08-06 10:10:00+05:30,1169.11515,1170.3,1.1848499999998694,1166.7454500000003,2.0,0.0,2.784850000000006,0.0,2.3503819048827386,2026-08-06 10:10:00+05:30,1169.7,1171.9,1169.3,1171.5,2026-08-06 10:10:00+05:30,1170.88515,STOP_LOSS,False,-1.7699999999999818,2.3400003000000003,-4.110000299999982
2026-08-06,SELL,2026-08-06 10:25:00+05:30,1170.9,1171.0,1168.0,1168.3,1174.3621874473195,2026-08-06 10:30:00+05:30,1168.5,1171.3,1168.3,1170.8,2026-08-06 10:30:00+05:30,1167.91575,1171.0,3.084250000000111,1161.7472499999997,2.0,0.0,3.3842500000000655,0.0,1.0972683796708904,2026-08-06 10:30:00+05:30,1168.5,1171.3,1168.3,1170.8,2026-08-06 10:30:00+05:30,1171.5855,STOP_LOSS,False,-3.669750000000022,2.3395012499999996,-6.0092512500000215
2026-08-06,SELL,2026-08-06 10:40:00+05:30,1171.2,1171.2,1168.5,1168.9,1173.9922344987863,2026-08-06 10:45:00+05:30,1169.0,1169.7,1168.3,1168.5,2026-08-06 10:45:00+05:30,1168.4155,1171.2,2.78449999999998,1162.8465,2.0,1.615500000000111,3.1844999999998436,0.580175974142619,1.1436523612856406,2026-08-06 11:30:00+05:30,1169.5,1171.6,1169.2,1171.1,2026-08-06 11:30:00+05:30,1171.7856000000002,STOP_LOSS,False,-3.370100000000093,2.3402011000000003,-5.710301100000093
2026-08-06,SELL,2026-08-06 11:45:00+05:30,1170.3,1170.5,1169.3,1169.8,1172.5757717282022,2026-08-06 11:50:00+05:30,1170.1,1172.6,1170.1,1172.3,2026-08-06 11:50:00+05:30,1169.51495,1170.5,0.9850500000000011,1167.54485,2.0,0.0,3.08504999999991,0.0,3.1318714786050523,2026-08-06 11:50:00+05:30,1170.1,1172.6,1170.1,1172.3,2026-08-06 11:50:00+05:30,1171.08525,STOP_LOSS,False,-1.5703000000000884,2.3406002,-3.9109002000000883
2026-08-06,SELL,2026-08-06 12:20:00+05:30,1170.3,1170.3,1169.0,1169.6,1172.4402862966865,2026-08-06 12:25:00+05:30,1169.6,1170.2,1168.9,1168.9,2026-08-06 12:25:00+05:30,1169.0151999999998,1170.3,1.284800000000132,1166.4455999999996,2.0,0.21519999999986794,1.3848000000002685,0.16749688667484885,1.0778331257784295,2026-08-06 12:30:00+05:30,1169.0,1170.4,1168.8,1169.1,2026-08-06 12:30:00+05:30,1170.88515,STOP_LOSS,False,-1.8699500000002445,2.3399003499999997,-4.209850350000244
2026-08-07,BUY,2026-08-07 09:30:00+05:30,1176.6,1182.4,1175.2,1180.2,1173.1539770436432,2026-08-07 09:35:00+05:30,1180.1,1181.4,1178.0,1180.9,2026-08-07 09:35:00+05:30,1180.69005,1175.2,5.490049999999883,1191.6701499999997,2.0,2.3099500000000717,6.490049999999883,0.4207520878680742,1.1821477035728312,2026-08-07 10:10:00+05:30,1176.6,1177.0,1174.2,1176.7,2026-08-07 10:10:00+05:30,1174.6124,STOP_LOSS,False,-6.077649999999949,2.3553024500000004,-8.432952449999949
2026-08-07,BUY,2026-08-07 13:40:00+05:30,1177.8,1180.2,1177.8,1179.5,1174.872237972497,2026-08-07 13:45:00+05:30,1179.4,1179.7,1177.8,1178.1,2026-08-07 13:45:00+05:30,1179.9897,1177.8,2.18970000000013,1184.3691000000003,2.0,0.0,2.18970000000013,0.0,1.0,2026-08-07 13:45:00+05:30,1179.4,1179.7,1177.8,1178.1,2026-08-07 13:45:00+05:30,1177.2111,STOP_LOSS,False,-2.7786000000000968,2.3572008,-5.135800800000097
2026-08-07,BUY,2026-08-07 14:20:00+05:30,1177.7,1178.4,1176.5,1177.8,1175.0655857279812,2026-08-07 14:25:00+05:30,1178.3,1178.7,1177.4,1178.1,2026-08-07 14:25:00+05:30,1178.88915,1176.5,2.3891499999999724,1183.66745,2.0,0.4108499999999822,2.8891499999999724,0.17196492476403194,1.2092794508507234,2026-08-07 14:50:00+05:30,1177.8,1177.8,1176.0,1176.7,2026-08-07 14:50:00+05:30,1175.91175,STOP_LOSS,False,-2.9773999999999887,2.3548009000000003,-5.3322008999999895
2026-08-10,BUY,2026-08-10 09:55:00+05:30,1181.0,1190.9,1178.8,1189.0,1180.8895706563633,2026-08-10 10:00:00+05:30,1189.4,1189.6,1184.3,1187.0,2026-08-10 10:00:00+05:30,1189.9947000000002,1178.8,11.194700000000239,1212.3841000000007,2.0,5.0052999999998065,6.4947000000001935,0.4471133661464532,0.5801584678463965,2026-08-10 11:50:00+05:30,1188.0,1188.5,1183.5,1184.3,2026-08-10 11:50:00+05:30,1185.678292857143,STOP_LOSS,False,-4.316407142857088,2.375672992857143,-6.692080135714231
2026-08-10,BUY,2026-08-10 13:40:00+05:30,1185.0,1185.9,1184.7,1185.7,1185.628366998416,2026-08-10 13:45:00+05:30,1185.7,1186.5,1184.8,1185.4,2026-08-10 13:45:00+05:30,1186.29285,1184.7,1.5928499999999985,1189.47855,2.0,0.20714999999995598,1.792850000000044,0.13004991053768789,1.125561101170886,2026-08-10 13:50:00+05:30,1185.5,1186.4,1184.5,1186.0,2026-08-10 13:50:00+05:30,1184.1076500000001,STOP_LOSS,False,-2.1851999999998952,2.3704005,-4.555600499999896
2026-08-10,BUY,2026-08-10 14:25:00+05:30,1185.4,1187.6,1183.1,1185.7,1185.4785973297255,2026-08-10 14:30:00+05:30,1185.7,1186.6,1184.1,1184.7,2026-08-10 14:30:00+05:30,1186.29285,1183.1,3.192850000000135,1192.6785500000003,2.0,0.30714999999986503,3.692850000000135,0.09619932035637505,1.1565999029080536,2026-08-10 14:40:00+05:30,1183.9,1184.0,1182.6,1183.9,2026-08-10 14:40:00+05:30,1182.5084499999998,STOP_LOSS,False,-3.7844000000002325,2.3688013000000003,-6.153201300000233
2026-08-11,BUY,2026-08-11 09:30:00+05:30,1189.7,1193.5,1189.0,1193.3,1190.0812303362811,2026-08-11 09:35:00+05:30,1193.2,1193.5,1191.3,1191.3,2026-08-11 09:35:00+05:30,1193.7966000000001,1189.0,4.796600000000126,1203.3898000000004,2.0,0.0,4.796600000000126,0.0,1.0,2026-08-11 09:40:00+05:30,1191.2,1191.3,1189.0,1189.2,2026-08-11 09:40:00+05:30,1188.4055,STOP_LOSS,False,-5.391100000000051,2.3822021000000007,-7.773302100000052
