trade_index,trade_date,direction,signal_time,entry_time,entry_price,risk,stop_loss,target,original_exit_time,original_exit_reason,initial_move_r,pullback_r,initial_move_reached,initial_move_time,initial_extreme_price,initial_extreme_r,pullback_detected,pullback_time,pullback_price,pullback_depth_r,target_after_pullback,target_after_pullback_time,target_before_pullback,stop_before_pullback,stop_after_pullback,valid_pullback_target,clean_pullback_target
28,2026-07-23,BUY,2026-07-23 11:10:00+05:30,2026-07-23 11:15:00+05:30,1049.1243,5.224299999999857,1043.9,1059.5728999999997,2026-07-23 11:25:00+05:30,STOP_LOSS,1.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
28,2026-07-23,BUY,2026-07-23 11:10:00+05:30,2026-07-23 11:15:00+05:30,1049.1243,5.224299999999857,1043.9,1059.5728999999997,2026-07-23 11:25:00+05:30,STOP_LOSS,1.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
28,2026-07-23,BUY,2026-07-23 11:10:00+05:30,2026-07-23 11:15:00+05:30,1049.1243,5.224299999999857,1043.9,1059.5728999999997,2026-07-23 11:25:00+05:30,STOP_LOSS,1.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,0.5,0.25,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,0.5,0.5,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,0.5,0.75,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,0.5,1.0,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,0.75,0.25,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,0.75,0.5,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,0.75,0.75,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,0.75,1.0,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.0,0.25,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.0,0.5,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.0,0.75,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.0,1.0,True,2026-07-23 11:50:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.25,0.25,True,2026-07-23 11:55:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.25,0.5,True,2026-07-23 11:55:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.25,0.75,True,2026-07-23 11:55:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.25,1.0,True,2026-07-23 11:55:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.5,0.25,True,2026-07-23 11:55:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.5,0.5,True,2026-07-23 11:55:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.5,0.75,True,2026-07-23 11:55:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
29,2026-07-23,BUY,2026-07-23 11:45:00+05:30,2026-07-23 11:50:00+05:30,1048.62405,2.5240499999999884,1046.1,1053.67215,2026-07-23 12:00:00+05:30,TARGET,1.5,1.0,True,2026-07-23 11:55:00+05:30,1054.9,2.4864602523722676,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,0.5,0.25,True,2026-07-23 14:25:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,0.5,0.5,True,2026-07-23 14:25:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,0.5,0.75,True,2026-07-23 14:25:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,0.5,1.0,True,2026-07-23 14:25:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,0.75,0.25,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,0.75,0.5,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,0.75,0.75,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,0.75,1.0,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.0,0.25,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.0,0.5,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.0,0.75,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.0,1.0,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.25,0.25,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.25,0.5,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.25,0.75,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.25,1.0,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.5,0.25,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.5,0.5,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.5,0.75,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
30,2026-07-23,BUY,2026-07-23 14:15:00+05:30,2026-07-23 14:20:00+05:30,1047.82365,2.8236500000000437,1045.0,1053.47095,2026-07-23 14:30:00+05:30,TARGET,1.5,1.0,True,2026-07-23 14:30:00+05:30,1055.0,2.5415154144457865,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,0.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,0.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,0.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,0.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,0.75,0.25,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,0.75,0.5,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,0.75,0.75,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,0.75,1.0,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.0,0.25,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.0,0.5,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.0,0.75,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.0,1.0,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.25,0.25,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.25,0.5,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.25,0.75,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.25,1.0,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
31,2026-07-23,BUY,2026-07-23 15:05:00+05:30,2026-07-23 15:10:00+05:30,1047.6235499999998,3.5235499999998865,1044.1,1054.6706499999996,2026-07-23 15:10:00+05:30,STOP_LOSS,1.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,0.5,0.25,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,0.5,0.5,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,0.5,0.75,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,0.5,1.0,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,0.75,0.25,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,0.75,0.5,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,0.75,0.75,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,0.75,1.0,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.0,0.25,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.0,0.5,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.0,0.75,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.0,1.0,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.25,0.25,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.25,0.5,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.25,0.75,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.25,1.0,True,2026-07-23 15:25:00+05:30,1058.5,1.4475907150746168,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
32,2026-07-23,BUY,2026-07-23 15:20:00+05:30,2026-07-23 15:25:00+05:30,1051.22535,5.025349999999889,1046.2,1061.2760499999995,2026-07-23 15:25:00+05:30,END_OF_DAY,1.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
33,2026-07-24,SELL,2026-07-24 10:25:00+05:30,2026-07-24 10:30:00+05:30,1021.98875,4.611249999999927,1026.6,1012.76625,2026-07-24 11:40:00+05:30,STOP_LOSS,0.5,0.25,True,2026-07-24 10:30:00+05:30,1013.9,1.7541339116291965,True,2026-07-24 10:35:00+05:30,1020.1528125,0.25,False,,False,False,False,False,False
33,2026-07-24,SELL,2026-07-24 10:25:00+05:30,2026-07-24 10:30:00+05:30,1021.98875,4.611249999999927,1026.6,1012.76625,2026-07-24 11:40:00+05:30,STOP_LOSS,0.5,0.5,True,2026-07-24 10:30:00+05:30,1013.9,1.7541339116291965,True,2026-07-24 10:35:00+05:30,1021.305625,0.5,False,,False,False,False,False,False
33,2026-07-24,SELL,2026-07-24 10:25:00+05:30,2026-07-24 10:30:00+05:30,1021.98875,4.611249999999927,1026.6,1012.76625,2026-07-24 11:40:00+05:30,STOP_LOSS,0.5,0.75,True,2026-07-24 10:30:00+05:30,1013.9,1.7541339116291965,True,2026-07-24 10:35:00+05:30,1022.4584375,0.75,False,,False,False,False,False,False
33,2026-07-24,SELL,2026-07-24 10:25:00+05:30,2026-07-24 10:30:00+05:30,1021.98875,4.611249999999927,1026.6,1012.76625,2026-07-24 11:40:00+05:30,STOP_LOSS,0.5,1.0,True,2026-07-24 10:30:00+05:30,1013.9,1.7541339116291965,True,2026-07-24 10:35:00+05:30,1023.6112499999999,1.0,False,,False,False,False,False,False
33,2026-07-24,SELL,2026-07-24 10:25:00+05:30,2026-07-24 10:30:00+05:30,1021.98875,4.611249999999927,1026.6,1012.76625,2026-07-24 11:40:00+05:30,STOP_LOSS,0.75,0.25,True,2026-07-24 11:05:00+05:30,1013.9,1.7541339116291965,True,2026-07-24 11:10:00+05:30,1019.3528125,0.25,False,,False,False,False,False,False
33,2026-07-24,SELL,2026-07-24 10:25:00+05:30,2026-07-24 10:30:00+05:30,1021.98875,4.611249999999927,1026.6,1012.76625,2026-07-24 11:40:00+05:30,STOP_LOSS,0.75,0.5,True,2026-07-24 11:05:00+05:30,1013.9,1.7541339116291965,True,2026-07-24 11:15:00+05:30,1020.505625,0.5,False,,False,False,False,False,False
33,2026-07-24,SELL,2026-07-24 10:25:00+05:30,2026-07-24 10:30:00+05:30,1021.98875,4.611249999999927,1026.6,1012.76625,2026-07-24 11:40:00+05:30,STOP_LOSS,0.75,0.75,True,2026-07-24 11:05:00+05:30,1013.9,1.7541339116291965,True,2026-07-24 11:35:00+05:30,1017.3584374999999,0.75,False,,False,False,False,False,False
