SYMBOL,SL_MODE,TARGET_R,trade_date,direction,signal_candle_time,entry_candle_time,entry_price,stop_loss,initial_risk,target,target_r,entry_vwap,mfe,mae,mfe_r,mae_r,exit_time,exit_price,exit_reason,same_candle_ambiguous,gross_pnl,costs,net_pnl,entry_vwap_distance,VWAP_DISTANCE_BUCKET
RELIANCE,ORB_50,2.0,2025-12-04,SELL,2025-12-04 15:20:00+05:30,2025-12-04 15:25:00+05:30,1533.33295,1538.08295,4.75,1523.83295,2.0,1543.5032853623609,15.732950000000072,1.1670500000000177,3.312200000000016,0.2456947368421089,2025-12-04 15:25:00+05:30,1524.594866475,TARGET,False,8.738083525000093,3.057927816475,5.680155708525093,-10.170335362360902,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2025-12-05,SELL,2025-12-05 09:35:00+05:30,2025-12-05 09:40:00+05:30,1520.53935,1525.33935,4.7999999999999545,1510.93935,2.0,1525.1751923300194,0.0,25.26064999999994,0.0,5.262635416666704,2025-12-05 09:45:00+05:30,1526.102019675,STOP_LOSS,False,-5.562669675000052,3.046641369675,-8.609311044675053,-4.635842330019386,Q2
RELIANCE,ORB_50,2.0,2025-12-05,BUY,2025-12-05 11:00:00+05:30,2025-12-05 11:05:00+05:30,1533.06615,1528.26615,4.7999999999999545,1542.6661499999998,2.0,1526.6875688973726,12.733850000000077,2.56614999999988,2.6528854166667077,0.5346145833333134,2025-12-05 15:15:00+05:30,1541.8948169249998,TARGET,False,8.82866692499988,3.0749609669249995,5.75370595807488,6.37858110262755,Q3
RELIANCE,ORB_50,2.0,2025-12-08,SELL,2025-12-08 12:40:00+05:30,2025-12-08 12:45:00+05:30,1536.53135,1542.4313499999998,5.899999999999864,1524.7313500000002,2.0,1541.9457857752964,1.531349999999975,9.568649999999934,0.2595508474576288,1.621805084745789,2025-12-08 13:10:00+05:30,1543.2025656749995,STOP_LOSS,False,-6.6712156749997575,3.0797339156749994,-9.750949590674756,-5.414435775296397,Q3
RELIANCE,ORB_50,2.0,2025-12-09,SELL,2025-12-09 09:40:00+05:30,2025-12-09 09:45:00+05:30,1522.73825,1532.03825,9.299999999999956,1504.1382500000002,2.0,1526.9655980967607,1.1382500000001985,13.061749999999847,0.1223924731183014,1.4044892473118185,2025-12-09 10:15:00+05:30,1532.804269125,STOP_LOSS,False,-10.066019124999912,3.0555425191250003,-13.121561644124911,-4.227348096760579,Q2
RELIANCE,ORB_50,2.0,2025-12-10,BUY,2025-12-10 10:10:00+05:30,2025-12-10 10:15:00+05:30,1542.3708,1538.1708,4.2000000000000455,1550.7708,2.0,1538.4144337369758,5.129200000000083,10.370799999999916,1.2212380952381017,2.469238095238049,2025-12-10 12:10:00+05:30,1537.4017146,STOP_LOSS,False,-4.96908540000004,3.0797725146,-8.04885791460004,3.956366263024165,Q2
RELIANCE,ORB_50,2.0,2025-12-11,SELL,2025-12-11 09:35:00+05:30,2025-12-11 09:40:00+05:30,1524.8372,1528.8372,4.0,1516.8372,2.0,1531.059077458538,0.8371999999999389,25.16280000000006,0.2092999999999847,6.290700000000015,2025-12-11 10:05:00+05:30,1529.6016186,STOP_LOSS,False,-4.764418599999999,3.0544388185999995,-7.818857418599999,-6.221877458538074,Q3
RELIANCE,ORB_50,2.0,2025-12-11,BUY,2025-12-11 11:55:00+05:30,2025-12-11 12:00:00+05:30,1540.06965,1536.06965,4.0,1548.06965,2.0,1533.3273692496346,9.93035000000009,0.9696500000000016,2.4825875000000224,0.2424125000000003,2025-12-11 12:25:00+05:30,1547.295615175,TARGET,False,7.225965175000056,3.087365265175,4.138599909825055,6.742280750365353,Q3
RELIANCE,ORB_50,2.0,2025-12-12,BUY,2025-12-12 11:55:00+05:30,2025-12-12 12:00:00+05:30,1557.3783,1553.7282999999998,3.650000000000091,1564.6783,2.0,1551.7249442587936,2.4217000000001008,3.3782999999998538,0.6634794520548056,0.9255616438355532,2025-12-12 15:25:00+05:30,1553.52285,END_OF_DAY,False,-3.855449999999792,3.11090115,-6.966351149999792,5.6533557412064965,Q3
RELIANCE,ORB_50,2.0,2025-12-15,SELL,2025-12-15 09:30:00+05:30,2025-12-15 09:35:00+05:30,1547.0261,1550.8761,3.849999999999909,1539.3261000000002,2.0,1550.7030870493877,0.5261000000000422,11.573899999999869,0.1366493506493648,3.0062077922078285,2025-12-15 09:50:00+05:30,1551.65153805,STOP_LOSS,False,-4.625438049999957,3.0986776380500003,-7.724115688049958,-3.6769870493876624,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2025-12-15,BUY,2025-12-15 13:10:00+05:30,2025-12-15 13:15:00+05:30,1557.27825,1553.42825,3.850000000000136,1564.9782500000003,2.0,1551.8652501188926,1.321749999999838,4.778250000000071,0.3433116883116341,1.2411038961038705,2025-12-15 14:10:00+05:30,1552.651535875,STOP_LOSS,False,-4.626714125000035,3.1099297858750004,-7.736643910875035,5.412999881107453,Q3
RELIANCE,ORB_50,2.0,2025-12-16,SELL,2025-12-16 09:55:00+05:30,2025-12-16 10:00:00+05:30,1542.52835,1545.87835,3.349999999999909,1535.8283500000002,2.0,1546.642962317227,3.7283500000000913,7.771649999999909,1.11294029850752,2.3198955223880957,2025-12-16 12:30:00+05:30,1546.651289175,STOP_LOSS,False,-4.1229391749998285,3.089179639175,-7.212118814174829,-4.114612317227056,Q2
RELIANCE,ORB_50,2.0,2025-12-17,SELL,2025-12-17 10:25:00+05:30,2025-12-17 10:30:00+05:30,1540.8292,1544.7792,3.9500000000000455,1532.9291999999998,2.0,1545.2588772680838,1.5291999999999462,7.170800000000099,0.387139240506311,1.8153924050632957,2025-12-17 11:45:00+05:30,1545.5515896,STOP_LOSS,False,-4.722389600000042,3.0863807896,-7.808770389600042,-4.4296772680838785,Q2
RELIANCE,ORB_50,2.0,2025-12-18,BUY,2025-12-18 11:50:00+05:30,2025-12-18 11:55:00+05:30,1549.3743,1542.8243,6.5499999999999545,1562.4743,2.0,1543.264487397945,2.125700000000052,7.474299999999857,0.3245343511450483,1.14111450381678,2025-12-18 14:40:00+05:30,1542.05288785,STOP_LOSS,False,-7.321412150000015,3.09142718785,-10.412839337850016,6.109812602054944,Q3
RELIANCE,ORB_50,2.0,2025-12-19,BUY,2025-12-19 10:40:00+05:30,2025-12-19 10:45:00+05:30,1572.68595,1564.23595,8.450000000000045,1589.58595,2.0,1564.8599086713346,1.5140499999999977,8.585950000000139,0.1791775147928981,1.0160887573964608,2025-12-19 15:00:00+05:30,1563.453832025,STOP_LOSS,False,-9.232117974999936,3.1361397820250003,-12.36825775702494,7.826041328665497,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2025-12-22,BUY,2025-12-22 09:50:00+05:30,2025-12-22 09:55:00+05:30,1575.48735,1573.23735,2.25,1579.98735,2.0,1572.3542916106187,2.012649999999894,10.187350000000151,0.8945111111110641,4.527711111111178,2025-12-22 10:10:00+05:30,1572.450731325,STOP_LOSS,False,-3.036618675,3.147938081325,-6.184556756325,3.1330583893814037,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2025-12-22,SELL,2025-12-22 12:00:00+05:30,2025-12-22 12:05:00+05:30,1568.11555,1570.36555,2.25,1563.61555,2.0,1572.2164649833398,2.81555000000003,9.384450000000015,1.2513555555555689,4.170866666666673,2025-12-22 12:05:00+05:30,1571.150732775,STOP_LOSS,False,-3.0351827750000666,3.139266282775,-6.174449057775067,-4.100914983339862,Q2
RELIANCE,ORB_50,2.0,2025-12-22,BUY,2025-12-22 15:00:00+05:30,2025-12-22 15:05:00+05:30,1575.28725,1573.03725,2.25,1579.78725,2.0,1571.4123617644116,2.2127499999999145,0.987250000000131,0.9834444444444064,0.438777777777836,2025-12-22 15:25:00+05:30,1575.8117,END_OF_DAY,False,0.524449999999888,3.15109895,-2.626648950000112,3.8748882355885144,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2025-12-23,SELL,2025-12-23 09:30:00+05:30,2025-12-23 09:35:00+05:30,1572.0136,1575.7136,3.7000000000000455,1564.6136,2.0,1575.508530891077,3.913600000000088,5.686400000000049,1.0577297297297403,1.536864864864859,2025-12-23 09:55:00+05:30,1576.5014568,STOP_LOSS,False,-4.487856800000145,3.1485150568,-7.636371856800145,-3.494930891077047,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2025-12-24,SELL,2025-12-24 10:45:00+05:30,2025-12-24 10:50:00+05:30,1566.51635,1570.26635,3.75,1559.01635,2.0,1569.7676627624314,12.916349999999966,1.2836500000000797,3.4443599999999908,0.3423066666666879,2025-12-24 12:35:00+05:30,1559.795858175,TARGET,False,6.720491824999954,3.126312208175,3.594179616824954,-3.2513127624313256,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2025-12-29,SELL,2025-12-29 10:15:00+05:30,2025-12-29 10:20:00+05:30,1549.72475,1553.27475,3.5499999999999545,1542.6247500000002,2.0,1553.9099415381047,6.124750000000176,3.075249999999869,1.725281690140917,0.866267605633777,2025-12-29 15:25:00+05:30,1547.5734,END_OF_DAY,False,2.151350000000093,3.0972981500000003,-0.9459481499999072,-4.185191538104618,Q2
RELIANCE,ORB_50,2.0,2025-12-30,BUY,2025-12-30 09:30:00+05:30,2025-12-30 09:35:00+05:30,1551.27525,1548.1252499999998,3.150000000000091,1557.57525,2.0,1549.374189267628,2.3247499999999945,13.47524999999996,0.7380158730158499,4.277857142857006,2025-12-30 10:55:00+05:30,1547.351187375,STOP_LOSS,False,-3.924062625000033,3.098626437375,-7.022689062375033,1.9010607323718887,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2025-12-30,SELL,2025-12-30 12:00:00+05:30,2025-12-30 12:05:00+05:30,1541.4289,1544.5789000000002,3.150000000000091,1535.1289,2.0,1547.7442818082816,3.628900000000158,5.4710999999999785,1.1520317460317628,1.7368571428570858,2025-12-30 12:35:00+05:30,1545.3511894500002,STOP_LOSS,False,-3.922289450000108,3.086780089450001,-7.009069539450108,-6.315381808281472,Q3
RELIANCE,ORB_50,2.0,2025-12-31,BUY,2025-12-31 11:00:00+05:30,2025-12-31 11:05:00+05:30,1552.776,1548.476,4.2999999999999545,1561.376,2.0,1548.222117448019,24.223999999999933,1.0760000000000218,5.633488372093067,0.2502325581395426,2025-12-31 11:35:00+05:30,1560.595312,TARGET,False,7.819311999999854,3.1133713120000004,4.705940687999854,4.553882551981133,Q2
RELIANCE,ORB_50,2.0,2026-01-01,SELL,2026-01-01 15:20:00+05:30,2026-01-01 15:25:00+05:30,1571.91365,1580.56365,8.650000000000091,1554.6136499999998,2.0,1578.6700701852012,0.8136500000000524,1.0863500000000386,0.0940635838150339,0.1255895953757256,2026-01-01 15:25:00+05:30,1573.48635,END_OF_DAY,False,-1.572700000000168,3.1454,-4.7181000000001685,-6.75642018520125,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-02,BUY,2026-01-02 09:40:00+05:30,2026-01-02 09:45:00+05:30,1589.1942,1584.5442000000005,4.649999999999864,1598.4942,2.0,1585.2392513175046,5.405799999999772,6.594200000000228,1.1625376344085872,1.418107526881811,2026-01-02 10:55:00+05:30,1583.7519279000005,STOP_LOSS,False,-5.442272099999855,3.172946127900001,-8.615218227899856,3.954948682495342,Q2
RELIANCE,ORB_50,2.0,2026-01-05,SELL,2026-01-05 12:00:00+05:30,2026-01-05 12:05:00+05:30,1591.204,1600.954,9.75,1571.704,2.0,1598.836104380768,15.903999999999996,1.2960000000000491,1.631179487179487,0.1329230769230819,2026-01-05 15:25:00+05:30,1577.9886,END_OF_DAY,False,13.215399999999818,3.1691926000000006,10.046207399999815,-7.632104380767942,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-06,SELL,2026-01-06 11:10:00+05:30,2026-01-06 11:15:00+05:30,1510.4444,1536.0444000000002,25.600000000000136,1459.2443999999998,2.0,1525.9439910629671,14.144400000000132,3.855599999999868,0.5525156250000022,0.150609374999994,2026-01-06 15:25:00+05:30,1509.45435,END_OF_DAY,False,0.9900500000001102,3.0198987500000003,-2.02984874999989,-15.499591062967056,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-07,SELL,2026-01-07 12:20:00+05:30,2026-01-07 12:25:00+05:30,1503.34795,1510.8979499999998,7.549999999999954,1488.24795,2.0,1511.0313037474336,5.347949999999855,3.052050000000236,0.7083377483443559,0.4042450331126164,2026-01-07 15:25:00+05:30,1505.9526,END_OF_DAY,False,-2.60465000000022,3.00930055,-5.61395055000022,-7.683353747433557,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-08,SELL,2026-01-08 10:00:00+05:30,2026-01-08 10:05:00+05:30,1489.255,1495.6550000000002,6.400000000000091,1476.455,2.0,1494.5571469040149,20.455000000000155,4.244999999999891,3.196093749999979,0.6632812499999735,2026-01-08 12:05:00+05:30,1477.1932275,TARGET,False,12.061772500000188,2.9664482275,9.09532427250019,-5.302146904014762,Q3
RELIANCE,ORB_50,2.0,2026-01-12,SELL,2026-01-12 11:10:00+05:30,2026-01-12 11:15:00+05:30,1455.17205,1465.9720500000003,10.800000000000182,1433.5720499999998,2.0,1461.6638086892017,4.172050000000127,30.127949999999828,0.3863009259259311,2.789624999999937,2026-01-12 12:20:00+05:30,1466.7050360250005,STOP_LOSS,False,-11.532986025000127,2.9218770860250007,-14.454863111025128,-6.491758689201788,Q3
RELIANCE,ORB_50,2.0,2026-01-12,BUY,2026-01-12 14:05:00+05:30,2026-01-12 14:10:00+05:30,1480.5399,1469.7399,10.799999999999956,1502.1399,2.0,1464.2282756455877,4.760099999999966,3.0398999999999887,0.4407499999999987,0.2814722222222223,2026-01-12 15:25:00+05:30,1483.258,END_OF_DAY,False,2.718100000000049,2.9637979,-0.2456978999999504,16.311624354412288,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-13,SELL,2026-01-13 09:30:00+05:30,2026-01-13 09:35:00+05:30,1466.2665,1475.1664999999998,8.899999999999864,1448.4665000000002,2.0,1471.5533187613075,21.566499999999905,3.533500000000004,2.4232022471910377,0.3970224719101188,2026-01-13 14:20:00+05:30,1449.1907332500002,TARGET,False,17.07576674999973,2.91545723325,14.160309516749727,-5.286818761307586,Q3
RELIANCE,ORB_50,2.0,2026-01-14,BUY,2026-01-14 09:30:00+05:30,2026-01-14 09:35:00+05:30,1455.7275,1448.9275,6.7999999999999545,1469.3275,2.0,1449.6191919751925,11.272500000000036,6.127500000000055,1.6577205882353103,0.9011029411764846,2026-01-14 15:25:00+05:30,1458.0706,END_OF_DAY,False,2.343100000000049,2.9137981,-0.5706980999999507,6.108308024807457,Q3
RELIANCE,ORB_50,2.0,2026-01-16,BUY,2026-01-16 10:35:00+05:30,2026-01-16 10:40:00+05:30,1475.5374,1468.6873999999998,6.850000000000136,1489.2374000000002,2.0,1466.700471859303,4.462600000000066,20.437400000000025,0.6514744525547411,2.983562043795565,2026-01-16 11:50:00+05:30,1467.9530562999998,STOP_LOSS,False,-7.58434370000009,2.9434904563,-10.527834156300091,8.836928140696955,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-16,SELL,2026-01-16 13:00:00+05:30,2026-01-16 13:05:00+05:30,1457.6708,1464.5208000000002,6.850000000000136,1443.9707999999998,2.0,1468.26173043861,2.5708000000001903,7.129199999999855,0.375299270073013,1.0407591240875491,2026-01-16 13:30:00+05:30,1465.2530604000003,STOP_LOSS,False,-7.582260400000223,2.9229238604,-10.505184260400224,-10.590930438609803,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-19,SELL,2026-01-19 10:25:00+05:30,2026-01-19 10:30:00+05:30,1412.2935,1428.2935,16.0,1380.2935,2.0,1424.0479626754206,8.99350000000004,3.8064999999999145,0.5620937500000025,0.2379062499999946,2026-01-19 15:25:00+05:30,1413.9066,END_OF_DAY,False,-1.6131000000000313,2.8262001,-4.439300100000031,-11.754462675420655,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-20,SELL,2026-01-20 09:50:00+05:30,2026-01-20 09:55:00+05:30,1402.4984,1407.6984,5.2000000000000455,1392.0984,2.0,1408.969416867326,12.498399999999949,7.401600000000144,2.4035384615384303,1.4233846153846306,2026-01-20 10:10:00+05:30,1408.4022492,STOP_LOSS,False,-5.903849199999968,2.8109006492,-8.714749849199968,-6.471016867325943,Q3
RELIANCE,ORB_50,2.0,2026-01-21,BUY,2026-01-21 09:30:00+05:30,2026-01-21 09:35:00+05:30,1398.59895,1392.1489500000002,6.449999999999818,1411.4989499999997,2.0,1393.5117257847417,14.301050000000032,25.59895000000006,2.2172170542636334,3.9688294573644622,2026-01-21 09:50:00+05:30,1391.4528755250003,STOP_LOSS,False,-7.14607447499975,2.7900518255250004,-9.936126300524752,5.087224215258402,Q2
RELIANCE,ORB_50,2.0,2026-01-21,SELL,2026-01-21 11:25:00+05:30,2026-01-21 11:30:00+05:30,1383.1081,1389.5580999999995,6.449999999999818,1370.2081000000005,2.0,1387.3570663222115,1.108099999999922,29.79190000000017,0.1717984496123958,4.618899224806358,2026-01-21 12:05:00+05:30,1390.2528790499998,STOP_LOSS,False,-7.144779049999897,2.77336097905,-9.918140029049898,-4.248966322211572,Q2
RELIANCE,ORB_50,2.0,2026-01-21,BUY,2026-01-21 12:30:00+05:30,2026-01-21 12:35:00+05:30,1403.7015,1397.2515,6.4500000000000455,1416.6015,2.0,1388.8398723332937,9.198500000000196,5.201499999999896,1.426124031007772,0.8064341085271101,2026-01-21 15:25:00+05:30,1406.79625,END_OF_DAY,False,3.094750000000204,2.81049775,0.2842522500002036,14.861627666706227,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-22,BUY,2026-01-22 09:30:00+05:30,2026-01-22 09:35:00+05:30,1419.7095,1414.7595,4.9500000000000455,1429.6095,2.0,1413.8707226520714,0.0,24.70949999999993,0.0,4.991818181818123,2026-01-22 09:40:00+05:30,1414.05212025,STOP_LOSS,False,-5.657379750000018,2.83376162025,-8.491141370250018,5.838777347928499,Q3
RELIANCE,ORB_50,2.0,2026-01-22,SELL,2026-01-22 10:30:00+05:30,2026-01-22 10:35:00+05:30,1405.8967,1410.8467,4.9500000000000455,1395.9967,2.0,1412.1051999988524,10.89670000000001,1.6032999999999902,2.201353535353517,0.3238989898989849,2026-01-22 11:45:00+05:30,1396.69469835,TARGET,False,9.202001650000057,2.80259139835,6.399410251650057,-6.208499998852403,Q3
RELIANCE,ORB_50,2.0,2026-01-23,SELL,2026-01-23 11:15:00+05:30,2026-01-23 11:20:00+05:30,1397.9007,1401.7007,3.7999999999999545,1390.3007,2.0,1402.0193453641104,16.900699999999915,1.2993000000001302,4.447552631578978,0.3419210526316173,2026-01-23 11:40:00+05:30,1390.99585035,TARGET,False,6.90484964999996,2.78889655035,4.1159530996499605,-4.1186453641105345,Q2
RELIANCE,ORB_50,2.0,2026-01-27,BUY,2026-01-27 10:20:00+05:30,2026-01-27 10:25:00+05:30,1389.39435,1379.09435,10.299999999999956,1409.99435,2.0,1380.819992320816,2.2056499999998778,14.094350000000077,0.2141407766990182,1.3683834951456446,2026-01-27 10:45:00+05:30,1378.4048028250002,STOP_LOSS,False,-10.98954717499987,2.7677991528250003,-13.757346327824871,8.574357679184004,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-01-29,SELL,2026-01-29 09:35:00+05:30,2026-01-29 09:40:00+05:30,1391.40395,1396.0039499999998,4.599999999999909,1382.20395,2.0,1397.2314072864947,7.403949999999895,10.496050000000196,1.609554347826096,2.281750000000088,2026-01-29 12:40:00+05:30,1396.7019519749997,STOP_LOSS,False,-5.298001974999806,2.788105901975,-8.086107876974806,-5.827457286494791,Q3
RELIANCE,ORB_50,2.0,2026-01-30,BUY,2026-01-30 09:35:00+05:30,2026-01-30 09:40:00+05:30,1388.694,1384.494,4.2000000000000455,1397.094,2.0,1384.246174006629,9.30600000000004,3.594000000000051,2.215714285714271,0.8557142857142885,2026-01-30 14:10:00+05:30,1396.395453,TARGET,False,7.701453000000129,2.7850894530000003,4.916363547000128,4.447825993370998,Q2
RELIANCE,ORB_50,2.0,2026-02-01,BUY,2026-02-01 09:40:00+05:30,2026-02-01 09:45:00+05:30,1403.7015,1396.7515,6.9500000000000455,1417.6015,2.0,1398.7930643000411,7.298500000000104,68.7014999999999,1.0501438848920943,9.885107913668984,2026-02-01 09:50:00+05:30,1396.05312425,STOP_LOSS,False,-7.648375750000014,2.79975462425,-10.448130374250011,4.908435699958773,Q2
RELIANCE,ORB_50,2.0,2026-02-02,BUY,2026-02-02 09:45:00+05:30,2026-02-02 09:50:00+05:30,1364.4819,1350.7319,13.75,1391.9819,2.0,1356.7942199861166,28.41810000000009,5.6819000000000415,2.066770909090916,0.4132290909090939,2026-02-02 15:00:00+05:30,1391.28590905,TARGET,False,26.804009050000104,2.7557678090500004,24.048241240950105,7.687680013883437,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-02-03,SELL,2026-02-03 09:40:00+05:30,2026-02-03 09:45:00+05:30,1435.282,1461.582,26.299999999999955,1382.682,2.0,1450.787803864991,5.08199999999988,20.61800000000017,0.1932319391634938,0.7839543726235818,2026-02-03 15:25:00+05:30,1438.719,END_OF_DAY,False,-3.437000000000125,2.874001,-6.311001000000125,-15.505803864991094,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-02-04,BUY,2026-02-04 09:30:00+05:30,2026-02-04 09:35:00+05:30,1460.73,1451.38,9.349999999999907,1479.4299999999998,2.0,1454.133532797041,3.269999999999982,12.029999999999973,0.349732620320857,1.2866310160427905,2026-02-04 11:20:00+05:30,1450.65431,STOP_LOSS,False,-10.075689999999897,2.9113843100000003,-12.987074309999896,6.596467202959047,Q3
RELIANCE,ORB_50,2.0,2026-02-05,SELL,2026-02-05 09:50:00+05:30,2026-02-05 09:55:00+05:30,1442.57835,1450.57835,8.0,1426.57835,2.0,1449.6713290449982,3.0783500000000004,9.221649999999954,0.38479375,1.1527062499999945,2026-02-05 10:20:00+05:30,1451.303639175,STOP_LOSS,False,-8.725289174999943,2.893881989175,-11.619171164174944,-7.092979044998174,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-02-06,BUY,2026-02-06 10:35:00+05:30,2026-02-06 10:40:00+05:30,1448.42385,1442.67385,5.75,1459.92385,2.0,1441.0107425900303,4.376149999999825,13.723850000000084,0.7610695652173609,2.386756521739145,2026-02-06 11:55:00+05:30,1441.952513075,STOP_LOSS,False,-6.47133692500006,2.890376363075,-9.36171328807506,7.413107409969598,Q4_FARTHEST
RELIANCE,ORB_50,2.0,2026-02-09,BUY,2026-02-09 11:20:00+05:30,2026-02-09 11:25:00+05:30,1465.7325,1459.7825,5.9500000000000455,1477.6325000000002,2.0,1461.617140923605,0.1675000000000182,5.432500000000118,0.0281512605042045,0.9130252100840464,2026-02-09 15:25:00+05:30,1460.4694,END_OF_DAY,False,-5.263100000000122,2.9262019,-8.189301900000123,4.11535907639518,Q2
RELIANCE,ORB_50,2.0,2026-02-10,SELL,2026-02-10 10:10:00+05:30,2026-02-10 10:15:00+05:30,1462.6683,1466.3683,3.7000000000000455,1455.2683,2.0,1466.182753831265,10.4683,3.731700000000046,2.8292702702702357,1.0085675675675676,2026-02-10 11:15:00+05:30,1467.10148415,STOP_LOSS,False,-4.433184149999988,2.9297697841500003,-7.362953934149987,-3.514453831264973,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2026-02-11,BUY,2026-02-11 12:10:00+05:30,2026-02-11 12:15:00+05:30,1467.23325,1461.68325,5.5499999999999545,1478.33325,2.0,1461.969352009634,2.766750000000002,6.133250000000089,0.4985135135135179,1.1050900900901153,2026-02-11 13:00:00+05:30,1460.952408375,STOP_LOSS,False,-6.280841624999994,2.928185658375,-9.209027283374994,5.263897990366104,Q3
RELIANCE,ORB_50,2.0,2026-02-12,SELL,2026-02-12 09:35:00+05:30,2026-02-12 09:40:00+05:30,1463.56785,1467.81785,4.25,1455.06785,2.0,1466.2920507480003,18.067849999999908,3.232150000000047,4.25125882352939,0.7605058823529522,2026-02-12 12:35:00+05:30,1455.795383925,TARGET,False,7.772466075000011,2.919363233925,4.853102841075011,-2.724200748000385,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2026-02-13,SELL,2026-02-13 09:35:00+05:30,2026-02-13 09:40:00+05:30,1437.18105,1443.28105,6.099999999999909,1424.9810500000003,2.0,1442.6472485885474,20.881050000000187,3.0189499999999043,3.423122950819754,0.4949098360655655,2026-02-13 11:15:00+05:30,1425.6935405250003,TARGET,False,11.487509474999795,2.8628745905250006,8.624634884474796,-5.466198588547513,Q3
RELIANCE,ORB_50,2.0,2026-02-16,SELL,2026-02-16 09:35:00+05:30,2026-02-16 09:40:00+05:30,1413.293,1416.893,3.6000000000001364,1406.0929999999996,2.0,1418.4340554676098,3.992999999999938,26.307000000000016,1.1091666666666071,7.307499999999727,2026-02-16 10:00:00+05:30,1417.6014465,STOP_LOSS,False,-4.308446500000173,2.8308944465,-7.139340946500173,-5.141055467609931,Q2
RELIANCE,ORB_50,2.0,2026-02-16,BUY,2026-02-16 13:00:00+05:30,2026-02-16 13:05:00+05:30,1423.7115,1420.1115,3.599999999999909,1430.9114999999997,2.0,1419.1672313091713,15.888500000000022,2.9114999999999327,4.41347222222234,0.8087500000000017,2026-02-16 14:25:00+05:30,1430.1960442499997,TARGET,False,6.484544249999772,2.85390754425,3.630636705749772,4.5442686908286305,Q2
RELIANCE,ORB_50,2.0,2026-02-17,SELL,2026-02-17 10:35:00+05:30,2026-02-17 10:40:00+05:30,1421.58885,1425.93885,4.350000000000136,1412.8888499999996,2.0,1424.2977260231166,2.9888499999999567,4.911150000000134,0.687091954022957,1.1289999999999956,2026-02-17 12:50:00+05:30,1426.651819425,STOP_LOSS,False,-5.062969425000119,2.848240669425,-7.911210094425119,-2.708876023116545,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2026-02-18,SELL,2026-02-18 09:45:00+05:30,2026-02-18 09:50:00+05:30,1422.0886,1424.9386,2.849999999999909,1416.3886000000002,2.0,1426.0821291289833,2.8885999999999967,20.011399999999867,1.013543859649154,7.0215438596493005,2026-02-18 11:10:00+05:30,1425.6510693,STOP_LOSS,False,-3.562469299999975,2.8477396693,-6.410208969299975,-3.993529128983255,Q2
RELIANCE,ORB_50,2.0,2026-02-18,BUY,2026-02-18 12:30:00+05:30,2026-02-18 12:35:00+05:30,1430.3148,1427.4648,2.849999999999909,1436.0147999999997,2.0,1425.1975470791842,11.785200000000032,1.2147999999999683,4.135157894736985,0.4262456140350902,2026-02-18 13:15:00+05:30,1435.2967925999997,TARGET,False,4.981992599999785,2.865611592599999,2.1163810073997857,5.117252920815872,Q2
RELIANCE,ORB_50,2.0,2026-02-19,SELL,2026-02-19 09:45:00+05:30,2026-02-19 09:50:00+05:30,1434.0826,1437.9825999999998,3.899999999999864,1426.2826000000002,2.0,1437.211756523715,34.08259999999996,0.9174000000000432,8.7391282051285,0.2352307692307885,2026-02-19 11:20:00+05:30,1426.9957413000002,TARGET,False,7.086858699999766,2.8610783413,4.225780358699766,-3.1291565237149825,Q1_CLOSEST
RELIANCE,ORB_50,2.0,2026-02-20,BUY,2026-02-20 09:30:00+05:30,2026-02-20 09:35:00+05:30,1415.20725,1411.3072499999998,3.900000000000091,1423.00725,2.0,1412.8931246130892,12.19275000000016,4.707249999999931,3.126346153846122,1.2069871794871336,2026-02-20 10:05:00+05:30,1410.601596375,STOP_LOSS,False,-4.605653625000059,2.825808846375,-7.43146247137506,2.314125386910746,Q1_CLOSEST
